"",".variable","DMU","Year","Age","Sex","a","k","s","i",".value",".lower",".upper",".width",".point",".interval"
"3614","NS","E3",2015,"A","F",3,11,1,3,0.710638708261669,0.575629345075729,0.904799014953444,0.9,"median","qi"
"3615","Report","E3",2015,"A","F",3,11,1,3,0.594899335936432,0.488813469407006,0.775245931452044,0.9,"median","qi"
"3616","Hest","M1",2015,"A","F",3,11,1,4,9493.97391557575,8288.13581758818,11656.341551226,0.9,"median","qi"
"3617","HS","M1",2015,"A","F",3,11,1,4,0.901708911040804,0.879148531186493,0.925049986213432,0.9,"median","qi"
"3618","N","M1",2015,"A","F",3,11,1,4,98541.5348987374,87949.1604394662,113842.767341704,0.9,"median","qi"
"3619","NS","M1",2015,"A","F",3,11,1,4,0.868160349445335,0.641748211684244,0.990612658941184,0.9,"median","qi"
"3620","Report","M1",2015,"A","F",3,11,1,4,0.694892321220957,0.612755924422723,0.76895388928432,0.9,"median","qi"
"3621","Hest","M2",2015,"A","F",3,11,1,5,7635.64441013346,6790.1919277459,8723.00590564106,0.9,"median","qi"
"3622","HS","M2",2015,"A","F",3,11,1,5,0.908647024192504,0.850475646788366,0.928900056905998,0.9,"median","qi"
"3623","N","M2",2015,"A","F",3,11,1,5,80000.5455767482,52782.218990245,106019.094010483,0.9,"median","qi"
"3624","NS","M2",2015,"A","F",3,11,1,5,0.856310106135797,0.422238741786347,0.963783131453561,0.9,"median","qi"
"3625","Report","M2",2015,"A","F",3,11,1,5,0.713504641084698,0.609307202752719,0.790569508713312,0.9,"median","qi"
"3626","Hest","M3",2015,"A","F",3,11,1,6,7724.26325305181,6909.91053151443,8851.49265052062,0.9,"median","qi"
"3627","HS","M3",2015,"A","F",3,11,1,6,0.890637877762312,0.827923919033166,0.918942920884941,0.9,"median","qi"
"3628","N","M3",2015,"A","F",3,11,1,6,74131.7227973284,46761.3916706454,88356.0075645425,0.9,"median","qi"
"3629","NS","M3",2015,"A","F",3,11,1,6,0.967202176077856,0.813730279363462,0.990917528882063,0.9,"median","qi"
"3630","Report","M3",2015,"A","F",3,11,1,6,0.644107244758365,0.550750421720985,0.737419502008619,0.9,"median","qi"
"3631","Hest","M4",2015,"A","F",3,11,1,7,5725.30603615084,5077.96420682814,8456.63888999526,0.9,"median","qi"
"3632","HS","M4",2015,"A","F",3,11,1,7,0.889973633774226,0.867681536996412,0.918400569688246,0.9,"median","qi"
"3633","N","M4",2015,"A","F",3,11,1,7,62588.2067487348,42733.3126479663,70521.672985985,0.9,"median","qi"
"3634","NS","M4",2015,"A","F",3,11,1,7,0.670717658679518,0.548822017279453,0.952901788666315,0.9,"median","qi"
"3635","Report","M4",2015,"A","F",3,11,1,7,0.734506782842796,0.605757227259486,0.801391836638495,0.9,"median","qi"
"3636","Hest","W1",2015,"A","F",3,11,1,8,6317.86943418642,5298.81109122182,7338.1507809695,0.9,"median","qi"
"3637","HS","W1",2015,"A","F",3,11,1,8,0.907491702916911,0.894393257999294,0.920363500083165,0.9,"median","qi"
"3638","N","W1",2015,"A","F",3,11,1,8,69843.7801693321,55841.6735396511,80761.0718091418,0.9,"median","qi"
"3639","NS","W1",2015,"A","F",3,11,1,8,0.806905967019359,0.719800291784724,0.988932716581542,0.9,"median","qi"
"3640","Report","W1",2015,"A","F",3,11,1,8,0.736183548722483,0.62398075888204,0.895153498704972,0.9,"median","qi"
"3641","Hest","W2",2015,"A","F",3,11,1,9,8637.24333675987,6601.27000292687,9797.38919972577,0.9,"median","qi"
"3642","HS","W2",2015,"A","F",3,11,1,9,0.882657388852809,0.845263289555047,0.911975219164202,0.9,"median","qi"
"3643","N","W2",2015,"A","F",3,11,1,9,66451.4594601726,54922.8728879171,95442.1023254162,0.9,"median","qi"
"3644","NS","W2",2015,"A","F",3,11,1,9,0.842232571232362,0.724526450169761,0.989741836091959,0.9,"median","qi"
"3645","Report","W2",2015,"A","F",3,11,1,9,0.826410780156729,0.747293771049296,0.953129795004795,0.9,"median","qi"
"3646","Hest","E1",2015,"A","M",3,11,2,1,10464.2364505791,8991.74091794082,12259.0742806946,0.9,"median","qi"
"3647","HS","E1",2015,"A","M",3,11,2,1,0.655038757654803,0.442775406647279,0.762500800505538,0.9,"median","qi"
"3648","N","E1",2015,"A","M",3,11,2,1,32884.097117247,18635.9811466154,38965.3363796042,0.9,"median","qi"
"3649","NS","E1",2015,"A","M",3,11,2,1,0.528024600531697,0.290816541651206,0.745410924483674,0.9,"median","qi"
"3650","Report","E1",2015,"A","M",3,11,2,1,0.620904712326701,0.540886180273183,0.702507333056665,0.9,"median","qi"
"3651","Hest","E2",2015,"A","M",3,11,2,2,7605.51722684536,6689.0146106438,8870.21657107726,0.9,"median","qi"
"3652","HS","E2",2015,"A","M",3,11,2,2,0.697042140323813,0.541977313792847,0.761721114560254,0.9,"median","qi"
"3653","N","E2",2015,"A","M",3,11,2,2,25040.1673318818,17111.389214579,31629.5997988421,0.9,"median","qi"
"3654","NS","E2",2015,"A","M",3,11,2,2,0.626045739729825,0.40632567011434,0.749601554267847,0.9,"median","qi"
"3655","Report","E2",2015,"A","M",3,11,2,2,0.58596980616479,0.500501460587808,0.67415708943788,0.9,"median","qi"
"3656","Hest","E3",2015,"A","M",3,11,2,3,8696.85492270511,7380.32305301586,11791.4280786631,0.9,"median","qi"
"3657","HS","E3",2015,"A","M",3,11,2,3,0.682463278572297,0.558691513402279,0.730965026338178,0.9,"median","qi"
"3658","N","E3",2015,"A","M",3,11,2,3,28359.395741149,18603.3908553931,40016.6952844789,0.9,"median","qi"
"3659","NS","E3",2015,"A","M",3,11,2,3,0.681054978563497,0.55134845120772,0.783960583192922,0.9,"median","qi"
"3660","Report","E3",2015,"A","M",3,11,2,3,0.412774469415349,0.338701285585993,0.499029835877971,0.9,"median","qi"
"3661","Hest","M1",2015,"A","M",3,11,2,4,10831.2360026598,9086.91286157495,12604.0316168472,0.9,"median","qi"
"3662","HS","M1",2015,"A","M",3,11,2,4,0.688624397991539,0.623052308844263,0.800614528837013,0.9,"median","qi"
"3663","N","M1",2015,"A","M",3,11,2,4,34110.1985848734,27571.5738746907,55488.9135236703,0.9,"median","qi"
"3664","NS","M1",2015,"A","M",3,11,2,4,0.864800655034508,0.620025070857033,0.97246963824536,0.9,"median","qi"
"3665","Report","M1",2015,"A","M",3,11,2,4,0.838079287060754,0.738416539512758,0.921950502316237,0.9,"median","qi"
"3666","Hest","M2",2015,"A","M",3,11,2,5,10539.2959102137,9188.9607625399,12751.8970115411,0.9,"median","qi"
"3667","HS","M2",2015,"A","M",3,11,2,5,0.665465902895223,0.560977480745745,0.839061444194286,0.9,"median","qi"
"3668","N","M2",2015,"A","M",3,11,2,5,29855.2020377442,22836.1447698604,74137.0330125798,0.9,"median","qi"
"3669","NS","M2",2015,"A","M",3,11,2,5,0.839442239252514,0.402537357530547,0.906352003195762,0.9,"median","qi"
"3670","Report","M2",2015,"A","M",3,11,2,5,0.670892288610321,0.565058345669771,0.753251999954321,0.9,"median","qi"
"3671","Hest","M3",2015,"A","M",3,11,2,6,7808.24860257727,6254.96849841836,11155.2314896335,0.9,"median","qi"
"3672","HS","M3",2015,"A","M",3,11,2,6,0.706370240268268,0.48101593266269,0.771325749233002,0.9,"median","qi"
"3673","N","M3",2015,"A","M",3,11,2,6,22072.0897559621,14941.8716290047,44281.8375658319,0.9,"median","qi"
"3674","NS","M3",2015,"A","M",3,11,2,6,0.955981884923731,0.809247846449876,0.979587036533625,0.9,"median","qi"
"3675","Report","M3",2015,"A","M",3,11,2,6,0.772955679157091,0.528233165665155,0.945930006193011,0.9,"median","qi"
"3676","Hest","M4",2015,"A","M",3,11,2,7,9274.47252458446,6291.82648922014,11389.7881220919,0.9,"median","qi"
"3677","HS","M4",2015,"A","M",3,11,2,7,0.676016607305458,0.604660041193937,0.761793310747561,0.9,"median","qi"
"3678","N","M4",2015,"A","M",3,11,2,7,28823.4796552503,16350.7219349896,45232.653232081,0.9,"median","qi"
"3679","NS","M4",2015,"A","M",3,11,2,7,0.665265384833784,0.523086348184974,0.874780868981243,0.9,"median","qi"
"3680","Report","M4",2015,"A","M",3,11,2,7,0.547940752890792,0.446723101815998,0.687356382180299,0.9,"median","qi"
"3681","Hest","W1",2015,"A","M",3,11,2,8,8518.31424619813,4937.09916864258,10042.9048833572,0.9,"median","qi"
"3682","HS","W1",2015,"A","M",3,11,2,8,0.699076313585034,0.634002270574928,0.805134413334087,0.9,"median","qi"
"3683","N","W1",2015,"A","M",3,11,2,8,28068.8278621618,15582.477006241,44941.9850280137,0.9,"median","qi"
"3684","NS","W1",2015,"A","M",3,11,2,8,0.801351566188231,0.707192398017248,0.968640450103851,0.9,"median","qi"
"3685","Report","W1",2015,"A","M",3,11,2,8,0.580303451601662,0.497706981728458,0.881370398487302,0.9,"median","qi"
"3686","Hest","W2",2015,"A","M",3,11,2,9,12196.4169475965,5707.88110222643,15087.111909653,0.9,"median","qi"
"3687","HS","W2",2015,"A","M",3,11,2,9,0.631753061838703,0.521065387052432,0.802568434289404,0.9,"median","qi"
"3688","N","W2",2015,"A","M",3,11,2,9,27177.2980005246,15441.3667669372,70958.7975531921,0.9,"median","qi"
"3689","NS","W2",2015,"A","M",3,11,2,9,0.837448630530338,0.718721317554983,0.971045207354837,0.9,"median","qi"
"3690","Report","W2",2015,"A","M",3,11,2,9,0.484907118474672,0.361372225942175,0.921363972708646,0.9,"median","qi"
"3691","Hest","E1",2016,"A","F",3,12,1,1,4297.00620800978,3580.81525251971,7272.44681460777,0.9,"median","qi"
"3692","HS","E1",2016,"A","F",3,12,1,1,0.878539049199694,0.857220039987469,0.895266799415988,0.9,"median","qi"
"3693","N","E1",2016,"A","F",3,12,1,1,33417.0185874129,29811.7542823548,60308.2020456556,0.9,"median","qi"
"3694","NS","E1",2016,"A","F",3,12,1,1,0.406129748713314,0.263251286179354,0.829787636663163,0.9,"median","qi"
"3695","Report","E1",2016,"A","F",3,12,1,1,0.827796437732369,0.507672796638415,0.930590571452344,0.9,"median","qi"
"3696","Hest","E2",2016,"A","F",3,12,1,2,3622.36979487398,3243.56004919597,4654.47300007808,0.9,"median","qi"
"3697","HS","E2",2016,"A","F",3,12,1,2,0.899200147651811,0.870231804581748,0.91867556954937,0.9,"median","qi"
"3698","N","E2",2016,"A","F",3,12,1,2,35494.5195865694,28243.9659605182,50964.3785327082,0.9,"median","qi"
"3699","NS","E2",2016,"A","F",3,12,1,2,0.572292094416489,0.473432484252446,0.687866020686231,0.9,"median","qi"
"3700","Report","E2",2016,"A","F",3,12,1,2,0.875641690364599,0.689821449978422,0.959884136316818,0.9,"median","qi"
"3701","Hest","E3",2016,"A","F",3,12,1,3,5005.01680325824,4358.21534722066,7497.83855346658,0.9,"median","qi"
"3702","HS","E3",2016,"A","F",3,12,1,3,0.902098000296679,0.843703597822361,0.918814088429265,0.9,"median","qi"
"3703","N","E3",2016,"A","F",3,12,1,3,55817.8933652997,30380.851484323,80728.9122045848,0.9,"median","qi"
"3704","NS","E3",2016,"A","F",3,12,1,3,0.645428252321791,0.573952163974401,0.784887055426215,0.9,"median","qi"
"3705","Report","E3",2016,"A","F",3,12,1,3,0.848938814962152,0.56693102621603,0.943862653270918,0.9,"median","qi"
"3706","Hest","M1",2016,"A","F",3,12,1,4,8055.9975873718,6724.21153763765,13275.0078317634,0.9,"median","qi"
"3707","HS","M1",2016,"A","F",3,12,1,4,0.900082822533345,0.872166188979515,0.94457011072919,0.9,"median","qi"
"3708","N","M1",2016,"A","F",3,12,1,4,101808.710328232,77848.6428607214,123701.572836845,0.9,"median","qi"
"3709","NS","M1",2016,"A","F",3,12,1,4,0.843322250636535,0.709611387375024,0.953373215524882,0.9,"median","qi"
"3710","Report","M1",2016,"A","F",3,12,1,4,0.914341649220588,0.523076812785174,0.969075500364889,0.9,"median","qi"
"3711","Hest","M2",2016,"A","F",3,12,1,5,6541.73097038709,5254.0236283024,10245.103443093,0.9,"median","qi"
"3712","HS","M2",2016,"A","F",3,12,1,5,0.921798442393783,0.841027030269858,0.938815587308226,0.9,"median","qi"
"3713","N","M2",2016,"A","F",3,12,1,5,81068.3794314361,59894.5983812204,89028.4161432591,0.9,"median","qi"
"3714","NS","M2",2016,"A","F",3,12,1,5,0.794157826021387,0.496589797142558,0.853139102689204,0.9,"median","qi"
"3715","Report","M2",2016,"A","F",3,12,1,5,0.912401083362296,0.541828921048944,0.972772737374992,0.9,"median","qi"
"3716","Hest","M3",2016,"A","F",3,12,1,6,6880.28453716918,5979.612615377,8570.08692206301,0.9,"median","qi"
"3717","HS","M3",2016,"A","F",3,12,1,6,0.894218560717795,0.869480312940822,0.91438488091664,0.9,"median","qi"
"3718","N","M3",2016,"A","F",3,12,1,6,65425.0750312991,50559.1803580807,90464.4626289361,0.9,"median","qi"
"3719","NS","M3",2016,"A","F",3,12,1,6,0.941598120712184,0.782284673599438,0.98494140049853,0.9,"median","qi"
"3720","Report","M3",2016,"A","F",3,12,1,6,0.883799018143435,0.536400628976409,0.951968091119166,0.9,"median","qi"
"3721","Hest","M4",2016,"A","F",3,12,1,7,5027.4131591294,4420.71482396009,7365.26888767967,0.9,"median","qi"
"3722","HS","M4",2016,"A","F",3,12,1,7,0.885798886756076,0.862822872697751,0.941189694416677,0.9,"median","qi"
"3723","N","M4",2016,"A","F",3,12,1,7,53416.92852539,40550.9124762521,77388.558174757,0.9,"median","qi"
"3724","NS","M4",2016,"A","F",3,12,1,7,0.685640902609354,0.555424938114911,0.795966726953856,0.9,"median","qi"
"3725","Report","M4",2016,"A","F",3,12,1,7,0.917504204070585,0.59530573072994,0.972898265153529,0.9,"median","qi"
"3726","Hest","W1",2016,"A","F",3,12,1,8,5083.12904936664,4596.04174897776,6351.34560485367,0.9,"median","qi"
"3727","HS","W1",2016,"A","F",3,12,1,8,0.90791491941482,0.891451439315394,0.940436815545958,0.9,"median","qi"
"3728","N","W1",2016,"A","F",3,12,1,8,59407.1663887758,49552.152982208,82456.9427039382,0.9,"median","qi"
"3729","NS","W1",2016,"A","F",3,12,1,8,0.84141331137935,0.691915153020034,0.944120023271863,0.9,"median","qi"
"3730","Report","W1",2016,"A","F",3,12,1,8,0.911894333211949,0.746605699331124,0.969850863160475,0.9,"median","qi"
"3731","Hest","W2",2016,"A","F",3,12,1,9,6834.33564457427,6467.68255197477,7471.64707090105,0.9,"median","qi"
"3732","HS","W2",2016,"A","F",3,12,1,9,0.896250834627431,0.868996046066995,0.91065144376276,0.9,"median","qi"
"3733","N","W2",2016,"A","F",3,12,1,9,65129.7450975256,54083.1103569108,74983.9985506854,0.9,"median","qi"
"3734","NS","W2",2016,"A","F",3,12,1,9,0.880948471673868,0.683536155101375,0.949533412036823,0.9,"median","qi"
"3735","Report","W2",2016,"A","F",3,12,1,9,0.949898241246241,0.867725148637015,0.981040659374208,0.9,"median","qi"
"3736","Hest","E1",2016,"A","M",3,12,2,1,8884.58870936295,5730.21325912505,15124.8056020856,0.9,"median","qi"
"3737","HS","E1",2016,"A","M",3,12,2,1,0.643148841035057,0.542309785204621,0.753407125491115,0.9,"median","qi"
"3738","N","E1",2016,"A","M",3,12,2,1,23213.7356697356,19224.7441974709,40969.5744470676,0.9,"median","qi"
"3739","NS","E1",2016,"A","M",3,12,2,1,0.299099370470054,0.165068140196166,0.82312541699799,0.9,"median","qi"
"3740","Report","E1",2016,"A","M",3,12,2,1,0.621466512622928,0.404714946447834,0.83468242537509,0.9,"median","qi"
"3741","Hest","E2",2016,"A","M",3,12,2,2,7994.46572140437,5750.80437460378,10535.3366884823,0.9,"median","qi"
"3742","HS","E2",2016,"A","M",3,12,2,2,0.6904914408526,0.632737584484492,0.755742897372004,0.9,"median","qi"
"3743","N","E2",2016,"A","M",3,12,2,2,24266.6227791604,20867.6951188819,35007.9663634333,0.9,"median","qi"
"3744","NS","E2",2016,"A","M",3,12,2,2,0.546947548619719,0.242709980002903,0.685518743103328,0.9,"median","qi"
"3745","Report","E2",2016,"A","M",3,12,2,2,0.545861171838816,0.424501399541351,0.790023490092137,0.9,"median","qi"
"3746","Hest","E3",2016,"A","M",3,12,2,3,9057.92386172935,6460.53286646758,15979.7740529594,0.9,"median","qi"
"3747","HS","E3",2016,"A","M",3,12,2,3,0.686946338607198,0.637773375950517,0.722888914649357,0.9,"median","qi"
"3748","N","E3",2016,"A","M",3,12,2,3,28259.3664374997,21025.0025536719,51222.9662299272,0.9,"median","qi"
"3749","NS","E3",2016,"A","M",3,12,2,3,0.633775106489977,0.302434997095794,0.774208690405405,0.9,"median","qi"
"3750","Report","E3",2016,"A","M",3,12,2,3,0.450726980175621,0.234471460190071,0.608210592391382,0.9,"median","qi"
"3751","Hest","M1",2016,"A","M",3,12,2,4,10752.2988774199,9871.51139999471,14578.0241073896,0.9,"median","qi"
"3752","HS","M1",2016,"A","M",3,12,2,4,0.750625608550033,0.606528436640589,0.796320774843565,0.9,"median","qi"
"3753","N","M1",2016,"A","M",3,12,2,4,42799.735978755,34012.5449362912,50459.4604288139,0.9,"median","qi"
"3754","NS","M1",2016,"A","M",3,12,2,4,0.821887219551201,0.702126813913273,0.875696186862063,0.9,"median","qi"
"3755","Report","M1",2016,"A","M",3,12,2,4,0.8746315280223,0.618092181132536,0.950715706320186,0.9,"median","qi"
"3756","Hest","M2",2016,"A","M",3,12,2,5,10691.410737029,9614.96814980905,14240.9950914783,0.9,"median","qi"
"3757","HS","M2",2016,"A","M",3,12,2,5,0.739775783559276,0.541099523985227,0.832840137852881,0.9,"median","qi"
"3758","N","M2",2016,"A","M",3,12,2,5,39711.3515319209,26722.4568581195,61903.8990990965,0.9,"median","qi"
"3759","NS","M2",2016,"A","M",3,12,2,5,0.596377629450055,0.480599911585574,0.850250487213945,0.9,"median","qi"
"3760","Report","M2",2016,"A","M",3,12,2,5,0.698448280662175,0.471567597248015,0.816651264086352,0.9,"median","qi"
"3761","Hest","M3",2016,"A","M",3,12,2,6,7839.51569703816,6928.33708726546,9053.60241150534,0.9,"median","qi"
"3762","HS","M3",2016,"A","M",3,12,2,6,0.694256704402111,0.580933092327004,0.772949684754815,0.9,"median","qi"
"3763","N","M3",2016,"A","M",3,12,2,6,24581.2218036221,19866.9529508562,33343.5971243138,0.9,"median","qi"
"3764","NS","M3",2016,"A","M",3,12,2,6,0.851284144266037,0.775140617652806,0.983689921848888,0.9,"median","qi"
"3765","Report","M3",2016,"A","M",3,12,2,6,0.77720906133462,0.696894416703097,0.904501090444421,0.9,"median","qi"
"3766","Hest","M4",2016,"A","M",3,12,2,7,9336.82531855486,6908.95619324967,11108.4478026096,0.9,"median","qi"
"3767","HS","M4",2016,"A","M",3,12,2,7,0.732694474225373,0.592509437118476,0.770942172829647,0.9,"median","qi"
"3768","N","M4",2016,"A","M",3,12,2,7,28677.2875713512,22559.4912387625,42460.2190124773,0.9,"median","qi"
"3769","NS","M4",2016,"A","M",3,12,2,7,0.593856986407903,0.478107732054566,0.765060330830542,0.9,"median","qi"
"3770","Report","M4",2016,"A","M",3,12,2,7,0.544555455092271,0.451233827729534,0.706768518178502,0.9,"median","qi"
"3771","Hest","W1",2016,"A","M",3,12,2,8,6144.0733267688,5385.8369653021,8723.22940523741,0.9,"median","qi"
"3772","HS","W1",2016,"A","M",3,12,2,8,0.74130762774218,0.648075246373027,0.798934331065486,0.9,"median","qi"
"3773","N","W1",2016,"A","M",3,12,2,8,28543.0214567447,16513.3954487146,33810.185916908,0.9,"median","qi"
"3774","NS","W1",2016,"A","M",3,12,2,8,0.806692789921278,0.687522489835013,0.876113911384501,0.9,"median","qi"
"3775","Report","W1",2016,"A","M",3,12,2,8,0.713169468590722,0.50425443478119,0.798819014353054,0.9,"median","qi"
"3776","Hest","W2",2016,"A","M",3,12,2,9,9544.49427583073,5908.39063167674,11228.8545205699,0.9,"median","qi"
"3777","HS","W2",2016,"A","M",3,12,2,9,0.639356816296015,0.597675099822102,0.796349473573544,0.9,"median","qi"
"3778","N","W2",2016,"A","M",3,12,2,9,29102.3270233469,15493.0353246799,46984.4314236893,0.9,"median","qi"
"3779","NS","W2",2016,"A","M",3,12,2,9,0.832190702117453,0.678345651862732,0.90718527078933,0.9,"median","qi"
"3780","Report","W2",2016,"A","M",3,12,2,9,0.580502482170714,0.442554343711963,0.860976221330795,0.9,"median","qi"
"3781","Hest","E1",2017,"A","F",3,13,1,1,4062.97243990013,3320.94004831021,4743.65114375787,0.9,"median","qi"
"3782","HS","E1",2017,"A","F",3,13,1,1,0.849108601891028,0.813562996539922,0.894264348282762,0.9,"median","qi"
"3783","N","E1",2017,"A","F",3,13,1,1,25238.7040107332,22215.4822554858,38080.6995949001,0.9,"median","qi"
"3784","NS","E1",2017,"A","F",3,13,1,1,0.49200083142271,0.170094827854739,0.599846113939802,0.9,"median","qi"
"3785","Report","E1",2017,"A","F",3,13,1,1,0.506044159319058,0.42910014956054,0.627824286852582,0.9,"median","qi"
"3786","Hest","E2",2017,"A","F",3,13,1,2,3752.68725135354,3185.8064005563,4509.01776639153,0.9,"median","qi"
"3787","HS","E2",2017,"A","F",3,13,1,2,0.873806963148466,0.834389120459164,0.915302079357176,0.9,"median","qi"
"3788","N","E2",2017,"A","F",3,13,1,2,29834.6241150437,25389.5936388718,40285.7995625524,0.9,"median","qi"
"3789","NS","E2",2017,"A","F",3,13,1,2,0.517771285361806,0.288146207989991,0.648927388424733,0.9,"median","qi"
"3790","Report","E2",2017,"A","F",3,13,1,2,0.662354882051068,0.542303716780771,0.740449113088377,0.9,"median","qi"
"3791","Hest","E3",2017,"A","F",3,13,1,3,5047.5752458104,4393.73522812099,5814.27471248458,0.9,"median","qi"
"3792","HS","E3",2017,"A","F",3,13,1,3,0.881514653902829,0.801387536512722,0.91206487264844,0.9,"median","qi"
"3793","N","E3",2017,"A","F",3,13,1,3,43472.2050310186,24627.4531740213,61264.9720714065,0.9,"median","qi"
